rfq_id,target_package,record_type,evidence_level,ground_truth_configuration_id,source_canonical_configuration_id,mandatory_requirement_count,preferred_requirement_count,package_configuration_rows,package_unique_configuration_ids,mandatory_valid_configuration_count,mandatory_preferred_valid_configuration_count,alternative_count_bucket,ground_truth_mandatory_valid,ground_truth_mandatory_preferred_valid,top1_configuration_id,top1_rank,exact_ground_truth_rank,top1_exact_match,top1_mandatory_valid,top1_mandatory_preferred_valid,first_mandatory_equivalent_rank,first_mandatory_preferred_equivalent_rank,top1_difference_count,top1_differing_characteristics,failure_category
RFQ731-002522,G731ST-HT,DERIVED,VERY_STRONG,CFG731_ef8d68b6d278bfec,CFG731_80619ff0be976225,10,5,595,151,11,2,11-50,True,True,CFG731_ef8d68b6d278bfec,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002523,x731,DERIVED,LOW,CFG731_b1bd723309c950f2,CFG731_809af1b5bbfb38fb,9,4,2913,1549,17,3,11-50,True,True,CFG731_7c358bf1aa4ea94e,1,2.0,False,True,True,1,1,2.0,temperaturEingaenge|dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002524,x731,OBSERVED,OBSERVED,CFG731_04a704e692f8fd05,CFG731_04a704e692f8fd05,11,4,2913,1549,12,4,11-50,True,True,CFG731_5e61ce3b60d15e11,1,3.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002525,G731ST-HT,OBSERVED,OBSERVED,CFG731_c32627af59ba1526,CFG731_c32627af59ba1526,11,4,595,151,4,2,2-5,True,True,CFG731_c32627af59ba1526,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002526,G731ST-HT,DERIVED,MODERATE,CFG731_7c70763d4cf79560,CFG731_63eca10a00ae1f5d,12,3,595,151,6,3,6-10,True,True,CFG731_7c70763d4cf79560,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002527,x731,OBSERVED,OBSERVED,CFG731_b83ac25dbd4e47ee,CFG731_b83ac25dbd4e47ee,12,3,2913,1549,12,4,11-50,True,True,CFG731_91e51485b56960b2,1,3.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002528,F731PW,OBSERVED,OBSERVED,CFG731_92efd7a3c43da152,CFG731_92efd7a3c43da152,10,2,121,15,1,1,1,True,True,CFG731_92efd7a3c43da152,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002529,x731,OBSERVED,OBSERVED,CFG731_e80085d86d0bbfa9,CFG731_e80085d86d0bbfa9,13,4,2913,1549,6,1,6-10,True,True,CFG731_e80085d86d0bbfa9,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002530,G731ST-LT,DERIVED,MODERATE,CFG731_fbf2539ea471ea5b,CFG731_996314000fcfec4b,12,3,595,153,8,2,6-10,True,True,CFG731_32b4b1ec4513af66,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002531,x731,DERIVED,MODERATE,CFG731_14269a1a57ac4cbc,CFG731_91e51485b56960b2,10,6,2913,1549,13,1,11-50,True,True,CFG731_14269a1a57ac4cbc,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002532,x731,DERIVED,VERY_STRONG,CFG731_9e1cb28372f6bf0e,CFG731_337790e6bbcf15f4,13,2,2913,1549,3,2,2-5,True,True,CFG731_62d0f0f6bab9bdcb,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002533,G731CA,OBSERVED,OBSERVED,CFG731_95a64c12c70f922a,CFG731_95a64c12c70f922a,9,5,291,48,2,1,2-5,True,True,CFG731_95a64c12c70f922a,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002534,x731,DERIVED,LOW,CFG731_c3b5b1049b2ed7bb,CFG731_809af1b5bbfb38fb,12,1,2913,1549,17,12,11-50,True,True,CFG731_747411fe70ba8e8d,1,7.0,False,True,True,1,1,2.0,stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002535,x731,OBSERVED,OBSERVED,CFG731_04a704e692f8fd05,CFG731_04a704e692f8fd05,15,0,2913,1549,4,4,2-5,True,True,CFG731_5e61ce3b60d15e11,1,3.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002536,F731TE,OBSERVED,OBSERVED,CFG731_f79503cf8f87ea49,CFG731_f79503cf8f87ea49,7,4,218,30,15,2,11-50,True,True,CFG731_3d8c1bbc0ef4249a,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002537,x731,DERIVED,VERY_STRONG,CFG731_cf0d36d335e0ac93,CFG731_8c4d7fb3ded028ab,11,3,2913,1549,21,6,11-50,True,True,CFG731_7ffc09802c7b60bf,1,2.0,False,True,True,1,1,2.0,temperaturEingaenge|dynamicGasMaster,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002538,G731ST-LT,DERIVED,VERY_STRONG,CFG731_e1516ef53069d5e2,CFG731_098817d766a37bc2,11,3,595,153,8,4,6-10,True,True,CFG731_87d8ba5b87cf0a3f,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002539,G731ST-LT,OBSERVED,OBSERVED,CFG731_395f3e5588a2c3c0,CFG731_395f3e5588a2c3c0,11,4,595,153,10,2,6-10,True,True,CFG731_10085782ed0991cf,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002540,x731,DERIVED,VERY_STRONG,CFG731_4fe142d593643ab8,CFG731_04a704e692f8fd05,11,3,2913,1549,23,6,11-50,True,True,CFG731_4fe142d593643ab8,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002541,F731WD_DualChannel,DERIVED,MODERATE,CFG731_f53899c7a09e0138,CFG731_37e3938c6089bb2d,8,2,121,19,4,4,2-5,True,True,CFG731_cd1c2b236ffda331,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002542,x731,DERIVED,MODERATE,CFG731_d4a9fe62acefba0d,CFG731_b4987f1c95e91d0d,13,2,2913,1549,2,2,2-5,True,True,CFG731_d4a9fe62acefba0d,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002543,x731,DERIVED,MODERATE,CFG731_39083521b1413e72,CFG731_337790e6bbcf15f4,10,4,2913,1549,15,6,11-50,True,True,CFG731_672458a8e716cdf8,1,5.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002544,G731ST-LT,DERIVED,VERY_STRONG,CFG731_87d8ba5b87cf0a3f,CFG731_098817d766a37bc2,11,4,595,153,2,2,2-5,True,True,CFG731_87d8ba5b87cf0a3f,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002545,x731,DERIVED,VERY_STRONG,CFG731_398f0644f18e0acf,CFG731_f1614000023c2800,11,3,2913,1549,4,4,2-5,True,True,CFG731_219ac3d01befd6d1,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002546,G731ST-HT,OBSERVED,OBSERVED,CFG731_bbffb73f3dff6787,CFG731_bbffb73f3dff6787,13,3,595,151,2,1,2-5,True,True,CFG731_bbffb73f3dff6787,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002547,x731,DERIVED,VERY_STRONG,CFG731_618cb6c1c21feda4,CFG731_9f9a8730b26472c2,13,2,2913,1549,7,4,6-10,True,True,CFG731_618cb6c1c21feda4,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002548,G731ST-LT,OBSERVED,OBSERVED,CFG731_1d89d7fdc7355744,CFG731_1d89d7fdc7355744,12,3,595,153,2,2,2-5,True,True,CFG731_1d89d7fdc7355744,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002549,G731ST-LT,OBSERVED,OBSERVED,CFG731_8da1da530d6ae54d,CFG731_8da1da530d6ae54d,9,7,595,153,12,1,11-50,True,True,CFG731_8da1da530d6ae54d,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002550,G731ST-HT,OBSERVED,OBSERVED,CFG731_a3b03637ed22317c,CFG731_a3b03637ed22317c,13,3,595,151,8,1,6-10,True,True,CFG731_a3b03637ed22317c,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002551,G731ST-HT,DERIVED,MODERATE,CFG731_28ff10770eb1b643,CFG731_eb70dc35972dc4b7,12,2,595,151,4,4,2-5,True,True,CFG731_2a989bd6dba74d9f,1,4.0,False,True,True,1,1,2.0,stromEingaenge|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002552,x731,DERIVED,VERY_STRONG,CFG731_d8843ca5e91f93ae,CFG731_011ca4ba794bd4d6,8,5,2913,1549,4,2,2-5,True,True,CFG731_011ca4ba794bd4d6,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002553,G731ST-HT,DERIVED,VERY_STRONG,CFG731_1060da033d1aaed1,CFG731_a288340143e53b7f,10,3,595,151,8,8,6-10,True,True,CFG731_a4416ae9d698efa6,1,4.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002554,x731,DERIVED,LOW,CFG731_58ed6f9d3568afba,CFG731_4c42dcb2d8606e20,9,5,2913,1549,36,3,11-50,True,True,CFG731_92d4ed621aef46c2,1,3.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002555,x731,OBSERVED,OBSERVED,CFG731_8f470181ad32eeae,CFG731_8f470181ad32eeae,9,8,2913,1549,10,1,6-10,True,True,CFG731_8f470181ad32eeae,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002556,x731,DERIVED,LOW,CFG731_78ea99817ca8be6a,CFG731_f1614000023c2800,11,2,2913,1549,12,12,11-50,True,True,CFG731_12089d5d54f581ac,1,10.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002557,G731ST-LT,DERIVED,MODERATE,CFG731_2a738780f0517f67,CFG731_0e146b48e4ed8b98,10,4,595,153,4,4,2-5,True,True,CFG731_c050936f4a70e2a0,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002558,x731,DERIVED,LOW,CFG731_f1291711f7901d90,CFG731_e08dfad4737be3d9,12,3,2913,1549,3,3,2-5,True,True,CFG731_f1291711f7901d90,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002559,G731ST-HT,DERIVED,MODERATE,CFG731_a41486ba2b9da31d,CFG731_7b2f69a7ca55041b,12,3,595,151,4,2,2-5,True,True,CFG731_4aa7d46b9cfa7d7b,1,2.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002560,x731,OBSERVED,OBSERVED,CFG731_0fbee36816b7af98,CFG731_0fbee36816b7af98,11,6,2913,1549,12,1,11-50,True,True,CFG731_0fbee36816b7af98,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002561,x731,DERIVED,MODERATE,CFG731_cccd499c66b31e99,CFG731_de6efef3a5b620bb,14,2,2913,1549,5,2,2-5,True,True,CFG731_5e61ce3b60d15e11,1,2.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002562,G731ST-LT,DERIVED,MODERATE,CFG731_903051672b581bab,CFG731_996314000fcfec4b,10,5,595,153,10,3,6-10,True,True,CFG731_32b4b1ec4513af66,1,3.0,False,True,True,1,1,1.0,binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002563,G731ST-HT,DERIVED,LOW,CFG731_1b33a9ed446bc0fd,CFG731_cd71ec2726e971ef,10,2,595,151,23,23,11-50,True,True,CFG731_288e4c99b4e02895,1,6.0,False,True,True,1,1,2.0,stromSchaltbar|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002564,G731ST-HT,DERIVED,MODERATE,CFG731_9960254fcbb72292,CFG731_8b18ac1c34209d63,14,1,595,151,2,2,2-5,True,True,CFG731_4aa7d46b9cfa7d7b,1,2.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002565,x731,DERIVED,MODERATE,CFG731_bd2172ffd6b9273a,CFG731_337790e6bbcf15f4,9,6,2913,1549,42,2,11-50,True,True,CFG731_bd2172ffd6b9273a,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002566,x731,DERIVED,VERY_STRONG,CFG731_4e59e6fc4174afa3,CFG731_8c8856d21252930e,12,2,2913,1549,1,1,1,True,True,CFG731_4e59e6fc4174afa3,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002567,x731,DERIVED,LOW,CFG731_b44b2e6818291871,CFG731_258498329a834b05,10,4,2913,1549,25,6,11-50,True,True,CFG731_9228cc48e333917c,1,5.0,False,True,True,1,1,1.0,customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002568,x731,DERIVED,MODERATE,CFG731_61e03f690afcaa1a,CFG731_60f3aae8ede70fe0,13,3,2913,1549,6,2,6-10,True,True,CFG731_b7e96d5717c40fd6,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002569,x731,OBSERVED,OBSERVED,CFG731_258498329a834b05,CFG731_258498329a834b05,10,5,2913,1549,21,4,11-50,True,True,CFG731_36d7686aca1200ae,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002570,G731ST-HT,DERIVED,VERY_STRONG,CFG731_37f66c3948c00e57,CFG731_f23946dbf617272b,9,4,595,151,23,11,11-50,True,True,CFG731_37f66c3948c00e57,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002571,x731,DERIVED,MODERATE,CFG731_0064bc7bf2ed5868,CFG731_11a99741e1f7cce9,9,4,2913,1549,10,3,6-10,True,True,CFG731_af755e9c46cfadd4,1,2.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002572,G731ST-LT,DERIVED,VERY_STRONG,CFG731_671960d0fb04b698,CFG731_5be9d749d8317fd3,11,3,595,153,11,4,11-50,True,True,CFG731_0fdf5c36c9c41e69,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002573,x731,DERIVED,MODERATE,CFG731_f92bde4646675f5d,CFG731_de6efef3a5b620bb,11,4,2913,1549,13,3,11-50,True,True,CFG731_3fe779486d988e69,1,3.0,False,True,True,1,1,1.0,customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002574,F731PW,OBSERVED,OBSERVED,CFG731_0d8116f4900c6919,CFG731_0d8116f4900c6919,10,2,121,15,3,1,2-5,True,True,CFG731_0d8116f4900c6919,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002575,F731TE,OBSERVED,OBSERVED,CFG731_0c3b33750ffab3ac,CFG731_0c3b33750ffab3ac,8,3,218,30,2,2,2-5,True,True,CFG731_0c3b33750ffab3ac,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002576,G731ST-HT,OBSERVED,OBSERVED,CFG731_2a989bd6dba74d9f,CFG731_2a989bd6dba74d9f,11,5,595,151,6,1,6-10,True,True,CFG731_2a989bd6dba74d9f,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002577,x731,DERIVED,LOW,CFG731_ddbc59cfdb50b468,CFG731_32a4bb12438a37ab,14,1,2913,1549,4,3,2-5,True,True,CFG731_e049618b920d59b6,1,2.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002578,F731WD_SingleChannel,DERIVED,VERY_STRONG,CFG731_11c93eca01984a14,CFG731_4ca309199387f8d5,9,4,97,10,1,1,1,True,True,CFG731_11c93eca01984a14,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002579,x731,OBSERVED,OBSERVED,CFG731_adb08ca5dce20691,CFG731_adb08ca5dce20691,12,2,2913,1549,3,1,2-5,True,True,CFG731_adb08ca5dce20691,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002580,x731,DERIVED,LOW,CFG731_6204dd6ea742eb13,CFG731_331927b265de3c55,11,3,2913,1549,12,4,11-50,True,True,CFG731_6204dd6ea742eb13,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002581,G731ST-LT,DERIVED,VERY_STRONG,CFG731_68d95a26943b3650,CFG731_ae877a3b18b65d0a,7,7,595,153,111,4,101-500,True,True,CFG731_32b4b1ec4513af66,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002582,x731,DERIVED,VERY_STRONG,CFG731_c11c5ee5deff9a1e,CFG731_de6efef3a5b620bb,12,3,2913,1549,21,4,11-50,True,True,CFG731_c11c5ee5deff9a1e,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002583,x731,DERIVED,LOW,CFG731_9676c8784fca6c61,CFG731_b83ac25dbd4e47ee,10,4,2913,1549,15,2,11-50,True,True,CFG731_9676c8784fca6c61,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002584,F731TE,DERIVED,VERY_STRONG,CFG731_d8c69b7395beabbb,CFG731_ec26805bdf93259f,9,4,218,30,1,1,1,True,True,CFG731_d8c69b7395beabbb,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002585,x731,OBSERVED,OBSERVED,CFG731_5dd42015f6f61801,CFG731_5dd42015f6f61801,9,8,2913,1549,12,1,11-50,True,True,CFG731_5dd42015f6f61801,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002586,G731ST-HT,DERIVED,MODERATE,CFG731_d71a39e1fcf17083,CFG731_c3a136a8630f644d,12,2,595,151,18,6,11-50,True,True,CFG731_1a1206cc52132df1,1,4.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002587,x731,OBSERVED,OBSERVED,CFG731_23aa00a5306a83b2,CFG731_23aa00a5306a83b2,10,5,2913,1549,53,4,51-100,True,True,CFG731_23aa00a5306a83b2,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002588,F731PW,DERIVED,MODERATE,CFG731_10e74d757a2fa2a6,CFG731_0d8116f4900c6919,10,1,121,15,2,2,2-5,True,True,CFG731_f9fd6a4462ec051a,1,2.0,False,True,True,1,1,1.0,binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002589,G731CA,DERIVED,MODERATE,CFG731_afa90db347a19822,CFG731_d97c333965654bd3,11,1,291,48,2,2,2-5,True,True,CFG731_c7ca2f069d01e42d,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002590,x731,DERIVED,LOW,CFG731_241261e6f2e0673c,CFG731_da02526d254e2e35,11,3,2913,1549,10,5,6-10,True,True,CFG731_241261e6f2e0673c,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002591,x731,OBSERVED,OBSERVED,CFG731_d9b1e2bb70a9a96b,CFG731_d9b1e2bb70a9a96b,10,3,2913,1549,6,2,6-10,True,True,CFG731_f7f0034a8b15f329,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002592,x731,OBSERVED,OBSERVED,CFG731_04a704e692f8fd05,CFG731_04a704e692f8fd05,9,6,2913,1549,67,4,51-100,True,True,CFG731_5e61ce3b60d15e11,1,3.0,False,True,True,1,1,2.0,stromSchaltbar|temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002593,G731ST-LT,OBSERVED,OBSERVED,CFG731_2c30adc3f721a104,CFG731_2c30adc3f721a104,10,4,595,153,16,4,11-50,True,True,CFG731_0e146b48e4ed8b98,1,4.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002594,x731,DERIVED,MODERATE,CFG731_5ae746dac49a854b,CFG731_09ae68fe03e9d026,10,5,2913,1549,38,3,11-50,True,True,CFG731_5ae746dac49a854b,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002595,G731ST-LT,DERIVED,LOW,CFG731_a54fd8962307be18,CFG731_175641fe8d1c7f37,10,3,595,153,24,12,11-50,True,True,CFG731_ae2e4cfccaff4f50,1,,False,True,True,1,1,2.0,stromEingaenge|binaerDigitalOpenColl_MN,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002596,x731,DERIVED,LOW,CFG731_c32e1d5ad1662baf,CFG731_b4987f1c95e91d0d,12,3,2913,1549,6,2,6-10,True,True,CFG731_3662a471d9ce3167,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002597,G731ST-HT,OBSERVED,OBSERVED,CFG731_7b2f69a7ca55041b,CFG731_7b2f69a7ca55041b,12,4,595,151,3,1,2-5,True,True,CFG731_7b2f69a7ca55041b,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002598,G731ST-LT,DERIVED,VERY_STRONG,CFG731_e03b41992c837b34,CFG731_455da2f832a6b66d,11,4,595,153,4,2,2-5,True,True,CFG731_e03b41992c837b34,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002599,x731,OBSERVED,OBSERVED,CFG731_1d7625425d9a9146,CFG731_1d7625425d9a9146,10,6,2913,1549,68,2,51-100,True,True,CFG731_7308ee8503151ef3,1,2.0,False,True,True,1,1,1.0,stromEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002600,x731,DERIVED,LOW,CFG731_8ba9be21909ddf85,CFG731_d9b1e2bb70a9a96b,6,6,2913,1549,117,17,101-500,True,True,CFG731_fde1ab2a4808b544,1,,False,True,True,1,1,4.0,stromSchaltbar|dev_advMeterVerification|dynamicGasMaster|customUserFluid,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002601,G731ST-HT,DERIVED,VERY_STRONG,CFG731_ad85e442c9239be7,CFG731_9681c4eec01b7fad,9,5,595,151,18,4,11-50,True,True,CFG731_a69c8345e2cbb480,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002602,F731TE,DERIVED,VERY_STRONG,CFG731_ac57adca497d644f,CFG731_ec26805bdf93259f,9,4,218,30,1,1,1,True,True,CFG731_ac57adca497d644f,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002603,x731,DERIVED,VERY_STRONG,CFG731_5718ef9495972b30,CFG731_c7c53fc5541f1dc1,12,3,2913,1549,18,2,11-50,True,True,CFG731_516629085c122a4e,1,2.0,False,True,True,1,1,1.0,stromSchaltbar,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002604,F731TE,OBSERVED,OBSERVED,CFG731_0c3b33750ffab3ac,CFG731_0c3b33750ffab3ac,6,5,218,30,2,2,2-5,True,True,CFG731_0c3b33750ffab3ac,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002605,G731ST-LT,OBSERVED,OBSERVED,CFG731_a57ffd88d58eb498,CFG731_a57ffd88d58eb498,12,3,595,153,4,2,2-5,True,True,CFG731_a57ffd88d58eb498,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002606,F731WD_DualChannel,OBSERVED,OBSERVED,CFG731_37e3938c6089bb2d,CFG731_37e3938c6089bb2d,7,4,121,19,4,2,2-5,True,True,CFG731_819cb4e76943eca6,1,2.0,False,True,True,1,1,2.0,stromSchaltbar|binaerOpenColl_MP,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002607,x731,DERIVED,VERY_STRONG,CFG731_9228cc48e333917c,CFG731_258498329a834b05,11,4,2913,1549,25,3,11-50,True,True,CFG731_9228cc48e333917c,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002608,x731,DERIVED,MODERATE,CFG731_ca05869cc5edc073,CFG731_219ac3d01befd6d1,10,5,2913,1549,10,2,6-10,True,True,CFG731_97796c9ac2811c94,1,2.0,False,True,True,1,1,1.0,dev_advMeterVerification,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002609,G731CA,DERIVED,VERY_STRONG,CFG731_faff6da73df00950,CFG731_b97ce0f180acf155,10,4,291,48,1,1,1,True,True,CFG731_faff6da73df00950,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002610,x731,DERIVED,STRONG,CFG731_f0b756a84ac83cc9,CFG731_97796c9ac2811c94,11,3,2913,1549,14,3,11-50,True,True,CFG731_f0b756a84ac83cc9,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002611,F731PW,OBSERVED,OBSERVED,CFG731_7785b2914ebb6eaf,CFG731_7785b2914ebb6eaf,9,3,121,15,2,1,2-5,True,True,CFG731_7785b2914ebb6eaf,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002612,x731,DERIVED,VERY_STRONG,CFG731_2cc93d20b679415d,CFG731_ef4cf0e053e2d332,11,3,2913,1549,6,6,6-10,True,True,CFG731_a2313bdd95c38f2d,1,5.0,False,True,True,1,1,1.0,temperaturEingaenge,REQUIREMENT_EQUIVALENT_EXTRA_DIFFERENCES
RFQ731-002613,x731,DERIVED,VERY_STRONG,CFG731_9fcbeaf9d5010d3a,CFG731_337790e6bbcf15f4,13,2,2913,1549,2,2,2-5,True,True,CFG731_9fcbeaf9d5010d3a,1,1.0,True,True,True,1,1,,,EXACT_MATCH
RFQ731-002614,x731,OBSERVED,OBSERVED,CFG731_33fed5318b1a4f2f,CFG731_33fed5318b1a4f2f,9,6,2913,1549,25,2,11-50,True,True,CFG731_33fed5318b1a4f2f,1,1.0,True,True,True,1,1,,,EXACT_MATCH
