characteristic,characteristic_phrase,confidence,internal_value,rfq_id,sentence_index,source_sentence,v4_decision,v4_threshold,v5_source,value_phrase
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004973,5,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-000524,4,The application requires an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification package,1.585365853658537,NN,RFQ731-003747,8,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-000527,5,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-000527,8,The application requires a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-000528,13,The equipment is required to support custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-000526,15,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
powerSupply,standard power supply,1.585365853658537,1,RFQ731-003745,5,The equipment is required to support standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
certification,standard certification package,1.585365853658537,NN,RFQ731-002757,9,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-004279,12,We require the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
certification,standard certification documentation,1.585365853658537,NN,RFQ731-000526,8,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-003746,5,We require an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification package,1.585365853658537,NN,RFQ731-000522,9,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-003750,5,We require the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002751,3,The application requires standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
customUserFluid,custom fluid configuration,1.585365853658537,1,RFQ731-002751,15,The equipment is required to support custom fluid configuration.,ACCEPT,1.3,V4_DECISION_LAYER,custom fluid configuration
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-004640,15,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-001821,2,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-001821,13,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-001819,13,The equipment is required to support the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-001819,9,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
stromEingaenge,one current input,1.585365853658537,IS1,RFQ731-004639,10,The equipment is required to support one current input.,ACCEPT,1.5,V4_DECISION_LAYER,one current input
powerSupply,standard power supply,1.585365853658537,1,RFQ731-004640,5,"If possible, please provide standard power supply.",ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003751,4,"If possible, please provide the standard electrical supply option.",ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
stromEingaenge,one current input,1.585365853658537,IS1,RFQ731-003751,11,The equipment is required to support one current input.,ACCEPT,1.5,V4_DECISION_LAYER,one current input
powerSupply,standard power supply,1.585365853658537,1,RFQ731-000522,5,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-000520,4,The equipment is required to support an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-003752,5,"Where available, we would like an alternative power supply.",ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-004641,9,The application requires standard certification documentation.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
certification,standard certification package,1.585365853658537,NN,RFQ731-002749,8,"Where available, we would like the standard certification package.",ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002749,2,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
powerSupply,standard power supply,1.585365853658537,1,RFQ731-001819,5,The application requires standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
binaerDigitalOpenColl_MN,digital open-collector input,1.585365853658537,MN1,RFQ731-004640,13,The equipment is required to support a digital open-collector input.,ACCEPT,1.4,V4_DECISION_LAYER,digital open-collector input
certification,standard certification package,1.585365853658537,NN,RFQ731-004640,9,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard power supply,1.585365853658537,1,RFQ731-002753,5,The equipment is required to support standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-002753,8,The proposed solution must provide a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
binaerOpenColl_MP,binaeropencoll mp configuration,1.585365853658537,MP4,RFQ731-002754,14,The proposed solution must provide the required binaerOpenColl_MP configuration.,ACCEPT,1.2,V4_DECISION_LAYER,binaeropencoll mp configuration
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-002754,6,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-002752,6,The equipment is required to support an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
certification,standard certification package,1.585365853658537,NN,RFQ731-002753,9,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004278,4,The proposed solution must provide the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-000521,5,We would prefer the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
customUserFluid,customer-specific fluid definition,1.585365853658537,1,RFQ731-000521,15,The equipment is required to support a customer-specific fluid definition.,ACCEPT,1.3,V4_DECISION_LAYER,customer-specific fluid definition
powerSupply,standard power supply,1.585365853658537,1,RFQ731-001818,4,The equipment is required to support standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-004972,4,We require the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
dev_advMeterVerification,advanced verification functionality,1.585365853658537,1,RFQ731-002751,14,The equipment is required to support advanced verification functionality.,ACCEPT,1.5,V4_DECISION_LAYER,advanced verification functionality
powerSupply,alternative electrical supply,1.585365853658537,4,RFQ731-002751,5,We require the alternative electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,alternative electrical supply
certification,standard certification documentation,1.585365853658537,NN,RFQ731-002752,10,"If possible, please provide standard certification documentation.",ACCEPT,0.3,V4_DECISION_LAYER,standard certification documentation
characteristic,standard process configuration,1.585365853658537,GP,RFQ731-002752,4,The equipment is required to support standard process configuration.,ACCEPT,1.3,V4_DECISION_LAYER,standard process configuration
certification,standard certification package,1.585365853658537,NN,RFQ731-002750,8,The application requires the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,standard power supply,1.585365853658537,1,RFQ731-002750,4,The equipment is required to support standard power supply.,ACCEPT,1.5,V4_DECISION_LAYER,standard power supply
protectionArea,non-hazardous installation area,1.585365853658537,N,RFQ731-000520,7,The equipment is required to support a non-hazardous installation area.,ACCEPT,1.3,V4_DECISION_LAYER,non-hazardous installation area
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-003740,5,The equipment is required to support the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-003741,9,We require the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
powerSupply,alternative power supply,1.585365853658537,4,RFQ731-000535,5,We require an alternative power supply.,ACCEPT,1.5,V4_DECISION_LAYER,alternative power supply
powerSupply,standard electrical supply,1.585365853658537,1,RFQ731-000533,4,The application requires the standard electrical supply option.,ACCEPT,1.5,V4_DECISION_LAYER,standard electrical supply
certification,standard certification package,1.585365853658537,NN,RFQ731-000534,9,We would prefer the standard certification package.,ACCEPT,0.3,V4_DECISION_LAYER,standard certification package
