rfq_id,error_type,characteristic,predicted_value,actual_value,evidence_text,confidence
RFQ731-002258,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-002258,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002258,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002258,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002258,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002258,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002258,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002258,FALSE_NEGATIVE,steamApplication,NOVALUE,H,,0.0
RFQ731-002259,WRONG_VALUE,characteristic,TE,CA,sed solution must provide a dedicated current-input channel. the application requires one temperature measurement input. the proposed solution must provide advanced verification functionality. please inc,0.96
RFQ731-002259,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-002259,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-002259,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002259,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002259,FALSE_NEGATIVE,dataInterface,NOVALUE,MT,,0.0
RFQ731-002259,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002259,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002260,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,oposed solution must provide temperature measurement capability. the application requires digital signal input capability. please consider enhanced measurement capability for demanding applications as a preferre,0.8
RFQ731-002260,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-002260,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-002260,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002260,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002260,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-002260,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002260,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002260,FALSE_NEGATIVE,dynamicGasMaster,NOVALUE,1,,0.0
RFQ731-002260,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002261,WRONG_VALUE,characteristic,VG,ST,"ovide a digital open-collector input. the equipment is required to support advanced meter verification. we would prefer custom fluid configuration. where available, we would like the required",0.9
RFQ731-002261,WRONG_VALUE,dataInterface,AS,NN,"t is required to support the standard certification package. please consider the standard communication interface as a preferred option. if possible, please provide a digital open-collector input. the equip",0.99
RFQ731-002261,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-002261,FALSE_NEGATIVE,explosionApproval,NOVALUE,N,,0.0
RFQ731-002261,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002261,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002261,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002261,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002261,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-002262,WRONG_VALUE,characteristic,TE,ST,"current-output capability as a preferred option. the equipment is required to support one temperature measurement input. if possible, please provide digital signal input capability. please consider advan",0.96
RFQ731-002262,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"ent is required to support one temperature measurement input. if possible, please provide digital signal input capability. please consider advanced meter verification as a preferred option. the proposed solution",0.8
RFQ731-002262,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-002262,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002262,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002262,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-002262,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002262,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002262,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-002263,WRONG_VALUE,devCategory,G,F,nt infrastructure upgrade and are looking for a suitable measurement solution for process gas measurement. please provide a quotation based on the following technical and application requirements,0.98
RFQ731-002263,WRONG_VALUE,characteristic,TE,GP,"equired to support a switchable current-output capability. where available, we would like temperature measurement capability. the equipment is required to support enhanced measurement capability for dema",0.96
RFQ731-002263,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002263,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-002263,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-002263,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002263,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002263,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002264,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-002264,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002264,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002264,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-002264,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002264,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002264,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002265,WRONG_VALUE,characteristic,VG,WD,"se provide the required binaeropencoll_mp configuration. the customer would like enhanced verification capabilities for maintenance. please include pricing, expected delivery lead time, validi",0.9
RFQ731-002265,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-002265,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-002265,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002265,FALSE_NEGATIVE,certification,NOVALUE,CN,,0.0
RFQ731-002265,FALSE_NEGATIVE,stromSchaltbar,NOVALUE,CS2,,0.0
RFQ731-002265,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002265,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-002265,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002266,WRONG_VALUE,dataInterface,AS,NN,solution must provide standard certification documentation. please consider the standard communication interface as a preferred option. the application requires additional configurable current-output funct,0.99
RFQ731-002266,WRONG_VALUE,temperaturEingaenge,TT1,TT2,configurable current-output functionality. the proposed solution must provide additional temperature measurement capability. the application requires the required binaeropencoll_mp configuration. the customer woul,0.98
RFQ731-002266,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-002266,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-002266,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-002266,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002266,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002266,FALSE_NEGATIVE,stromSchaltbar,NOVALUE,CS2,,0.0
RFQ731-002266,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP4,,0.0
RFQ731-002266,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002267,FALSE_POSITIVE,temperaturEingaenge,TT1,NOVALUE,"l digital signal input as a preferred option. where available, we would like advanced low-temperature measurement capability. the customer would like enhanced verification capabilities for maintenance. the applicat",0.98
RFQ731-002267,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002267,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002267,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-002267,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002267,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002267,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002268,WRONG_VALUE,devCategory,G,F,roposed solution must provide liquid flow measurement. the proposed solution must provide general-purpose configuration. the proposed solution must provide stainless-steel enclosure. we would prefer the altern,0.98
RFQ731-002268,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002268,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-002268,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002268,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002268,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002269,WRONG_VALUE,characteristic,VG,PW,"refer the required binaerdigitalopencoll_mn configuration. please consider advanced meter verification as a preferred option. please include pricing, expected delivery lead time, validity of t",0.9
RFQ731-002269,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-002269,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002269,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002269,FALSE_NEGATIVE,dataInterface,NOVALUE,MR,,0.0
RFQ731-002269,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN2,,0.0
RFQ731-002270,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-002270,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-002270,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002270,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002270,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002270,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-002270,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002271,WRONG_VALUE,characteristic,TE,GP,"y. we require switchable current-output functionality. where available, we would like one temperature measurement input. we would prefer enhanced measurement capability for demanding applications. if pos",0.96
RFQ731-002271,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-002271,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-002271,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002271,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-002271,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-002271,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002271,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002271,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002272,WRONG_VALUE,characteristic,TE,GP,"res a switchable current-output capability. we would prefer one current input. we require temperature measurement capability. if possible, please provide a digital open-collector input. we require enhanc",0.96
RFQ731-002272,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-002272,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002272,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-002272,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-002272,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002272,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002272,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002272,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002272,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002273,WRONG_VALUE,characteristic,TE,ST,"iagnostic access. we would prefer one current input. the equipment is required to support temperature measurement capability. we would prefer an open-collector input capability. if possible, please provi",0.96
RFQ731-002273,FALSE_NEGATIVE,numberOfChannels,NOVALUE,2,,0.0
RFQ731-002273,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002273,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002273,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-002273,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002273,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-002273,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002273,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002273,FALSE_NEGATIVE,steamApplication,NOVALUE,H,,0.0
RFQ731-002274,FALSE_NEGATIVE,characteristic,NOVALUE,GP,,0.0
RFQ731-002274,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002274,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002274,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-002274,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002275,WRONG_VALUE,characteristic,TE,ST,and diagnostic access. we require one current input. the equipment is required to support temperature measurement capability. the application requires a digital open-collector input. the application requ,0.96
RFQ731-002275,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-002275,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002275,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002275,FALSE_NEGATIVE,dataInterface,NOVALUE,NN,,0.0
RFQ731-002275,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002275,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002275,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002275,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002275,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-002276,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,ovide the standard communication interface. we require one current input. we would prefer digital signal input capability. we would prefer enhanced measurement capability for demanding applications. the applicat,0.8
RFQ731-002276,FALSE_NEGATIVE,explosionApproval,NOVALUE,F,,0.0
RFQ731-002276,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002276,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002276,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002276,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002276,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002276,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002277,WRONG_VALUE,characteristic,TE,GP,we require switchable current-output functionality. the equipment is required to support temperature measurement capability. the proposed solution must provide a digital open-collector input. we would p,0.96
RFQ731-002277,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-002277,FALSE_NEGATIVE,explosionApproval,NOVALUE,A,,0.0
RFQ731-002277,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002277,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002277,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002277,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002277,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002278,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"pment is required to support temperature measurement capability. the application requires digital signal input capability. where available, we would like enhanced measurement capability for demanding application",0.8
RFQ731-002278,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-002278,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-002278,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002278,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002278,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002278,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002278,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002278,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002279,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002279,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002279,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-002279,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002279,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002279,FALSE_NEGATIVE,dynamicGasMaster,NOVALUE,1,,0.0
RFQ731-002279,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002280,WRONG_VALUE,characteristic,TE,GP,"ailable, we would like the standard communication interface. please consider advanced low-temperature measurement capability as a preferred option. the proposed solution must provide advanced verificatio",0.96
RFQ731-002280,FALSE_POSITIVE,temperaturEingaenge,TT1,NOVALUE,"ailable, we would like the standard communication interface. please consider advanced low-temperature measurement capability as a preferred option. the proposed solution must provide advanced verification functiona",0.98
RFQ731-002280,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002280,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-002280,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002280,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002280,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002281,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-002281,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-002281,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002281,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002281,FALSE_NEGATIVE,dataInterface,NOVALUE,HS,,0.0
RFQ731-002281,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002281,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-002281,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002281,FALSE_NEGATIVE,dynamicGasMaster,NOVALUE,1,,0.0
RFQ731-002281,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002282,WRONG_VALUE,characteristic,TE,GP,we require a switchable current-output capability. the proposed solution must provide one temperature measurement input. the proposed solution must provide enhanced measurement capability for demanding a,0.96
RFQ731-002282,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002282,FALSE_NEGATIVE,certification,NOVALUE,MN,,0.0
RFQ731-002282,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002282,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002283,WRONG_VALUE,characteristic,TE,GP,el. the application requires a digital open-collector input. please consider advanced low-temperature measurement capability as a preferred option. please consider advanced verification functionality as,0.96
RFQ731-002283,FALSE_POSITIVE,temperaturEingaenge,TT1,NOVALUE,el. the application requires a digital open-collector input. please consider advanced low-temperature measurement capability as a preferred option. please consider advanced verification functionality as a preferred,0.98
RFQ731-002283,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-002283,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-002283,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002283,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002283,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002283,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002283,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002283,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002283,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002284,WRONG_VALUE,characteristic,TE,ST,"onality. the proposed solution must provide a dedicated current-input channel. we require temperature measurement capability. where available, we would like digital signal input capability. the proposed",0.96
RFQ731-002284,FALSE_POSITIVE,binaerOpenColl_MP,MP1,NOVALUE,"ut channel. we require temperature measurement capability. where available, we would like digital signal input capability. the proposed solution must provide advanced meter verification. the application requires",0.8
RFQ731-002284,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-002284,FALSE_NEGATIVE,powerSupply,NOVALUE,1,,0.0
RFQ731-002284,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-002284,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002284,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002284,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002284,FALSE_NEGATIVE,binaerDigitalOpenColl_MN,NOVALUE,MN1,,0.0
RFQ731-002284,FALSE_NEGATIVE,customUserFluid,NOVALUE,1,,0.0
RFQ731-002284,FALSE_NEGATIVE,steamApplication,NOVALUE,N,,0.0
RFQ731-002285,FALSE_NEGATIVE,explosionApproval,NOVALUE,K,,0.0
RFQ731-002285,FALSE_NEGATIVE,protectionArea,NOVALUE,2,,0.0
RFQ731-002285,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002285,FALSE_NEGATIVE,binaerOpenColl_MP,NOVALUE,MP1,,0.0
RFQ731-002285,FALSE_NEGATIVE,waveInjector,NOVALUE,FWI,,0.0
RFQ731-002285,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002286,WRONG_VALUE,characteristic,TE,CA,e required datainterface configuration. we require one current input. please consider one temperature measurement input as a preferred option. the equipment is required to support advanced verification f,0.96
RFQ731-002286,FALSE_NEGATIVE,housing,NOVALUE,ST,,0.0
RFQ731-002286,FALSE_NEGATIVE,protectionArea,NOVALUE,N,,0.0
RFQ731-002286,FALSE_NEGATIVE,certification,NOVALUE,NN,,0.0
RFQ731-002286,FALSE_NEGATIVE,dataInterface,NOVALUE,PA,,0.0
RFQ731-002286,FALSE_NEGATIVE,stromEingaenge,NOVALUE,IS1,,0.0
RFQ731-002286,FALSE_NEGATIVE,dev_advMeterVerification,NOVALUE,1,,0.0
RFQ731-002287,WRONG_VALUE,characteristic,VG,WD,"ution must provide the required binaeropencoll_mp configuration. we would prefer advanced verification functionality. please include pricing, expected delivery lead time, validity of the quota",0.9
