rfq_id,canonical_configuration_id,ml_split,ml_target,record_type,generation_method,evidence_level,source_frequency,nearest_real_distance,num_changed_characteristics,evidence_score,mandatory_total,mandatory_satisfied,mandatory_violations,preferred_total,preferred_satisfied,preferred_differences,unmentioned_features,mandatory_valid,mandatory_preferred_valid,source_frequency_score,real_proximity_score,low_change_score,observed_configuration_score,evidence_score_normalized,rfq_ground_truth_record_type,rfq_ground_truth_evidence_level,rfq_ground_truth_nearest_real_distance,rfq_requirement_count,rfq_mandatory_requirement_count,rfq_preferred_requirement_count,rfq_unique_required_characteristics,config_devCategory,config_characteristic,config_housing,config_powerSupply,config_numberOfChannels,config_explosionApproval,config_protectionArea,config_certification,config_dataInterface,config_stromSchaltbar,config_stromEingaenge,config_temperaturEingaenge,config_binaerDigitalOpenColl_MN,config_binaerOpenColl_MP,config_waveInjector,config_dev_advMeterVerification,config_dynamicGasMaster,config_customUserFluid,config_steamApplication
RFQ731-002261,CFG731_16700b9d004fb9de,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,9,9,0,4,4,0,6,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,13,9,4,13,G,ST,ST,1,1,N,N,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N
RFQ731-002262,CFG731_77dd17c48f15826c,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,6,6,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,9,6,15,G,ST,ST,1,1,F,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N
RFQ731-002262,CFG731_ab4075c601d1397c,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,6,6,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,9,6,15,G,ST,ST,1,1,F,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N
RFQ731-002263,CFG731_935bc110c01e9e85,TEST,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,12,12,0,2,2,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,12,2,14,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002263,CFG731_ddd1ce28a3456ff6,TEST,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,12,12,0,2,2,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,12,2,14,F,GP,ST,4,1,N,N,MN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002263,CFG731_bcec8ceac2dbcc79,TEST,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,12,12,0,2,2,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,12,2,14,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002263,CFG731_cf0392d0aaac28b1,TEST,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.1,12,12,0,2,2,0,5,True,True,0.0,0.5,0.0,0.0,0.395220588235294,DERIVED,MODERATE,1,14,12,2,14,F,GP,ST,4,1,N,N,MN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002264,CFG731_3b2a32abbf148ca1,TEST,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,STRONG,1,14,11,3,14,G,GP,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-002264,CFG731_8e97bb2bec352a2c,TEST,0,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,11,11,0,3,3,0,5,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,DERIVED,STRONG,1,14,11,3,14,G,GP,ST,1,1,K,2,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-002264,CFG731_3df9fddf845f3508,TEST,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,STRONG,1,14,11,3,14,G,GP,ST,1,1,K,2,NN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-002264,CFG731_f4e451f0b68379ff,TEST,0,DERIVED,TWO_CHARACTERISTIC,STRONG,0,1,2,70.0,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.4485294117647058,DERIVED,STRONG,1,14,11,3,14,G,GP,ST,1,1,K,2,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002264,CFG731_a5c5e0f40e3e1125,TEST,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,67.0,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.3933823529411764,DERIVED,STRONG,1,14,11,3,14,G,GP,ST,1,1,K,2,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002265,CFG731_a4610f5f38e7d946,VALIDATION,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,7,7,0,6,6,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,13,7,6,13,F,WD,ST,1,2,N,N,CN,NN,CS2,IS1,NOVALUE,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-002266,CFG731_1962af6277da6f54,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,2,2,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,13,11,2,13,F,TE,ST,1,2,K,2,NN,NN,CS2,NOVALUE,TT2,NOVALUE,MP4,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-002267,CFG731_c39096767a7ae083,VALIDATION,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,8,8,0,7,7,0,4,True,True,1.0,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,8,7,15,G,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-002267,CFG731_9f9a8730b26472c2,VALIDATION,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,8,8,0,7,7,0,4,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,8,7,15,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-002267,CFG731_624c46bfa7e46ad0,VALIDATION,0,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,8,8,0,7,7,0,4,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,8,7,15,G,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-002267,CFG731_352cbd30ecacb8ee,VALIDATION,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,8,8,0,7,7,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,OBSERVED,OBSERVED,0,15,8,7,15,G,GP,ST,1,1,N,N,NN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-002268,CFG731_c887ba58c35036a9,VALIDATION,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,9,9,0,5,5,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,9,5,14,F,GP,ST,4,1,N,N,MN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002268,CFG731_de67d4c164ed05bc,VALIDATION,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,9,9,0,5,5,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,9,5,14,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002268,CFG731_ef2da8cd513b19be,VALIDATION,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,9,9,0,5,5,0,5,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,DERIVED,VERY_STRONG,1,14,9,5,14,F,GP,ST,4,1,N,N,MN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-002269,CFG731_327bfa077bbbd45e,TRAIN,1,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,96.5,8,8,0,4,4,0,7,True,True,0.0,0.5,0.0,0.0,0.9356617647058824,DERIVED,VERY_STRONG,1,12,8,4,12,F,PW,ST,1,1,F,2,NN,MR,CS1,NOVALUE,NOVALUE,MN2,NOVALUE,NOVALUE,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-002270,CFG731_6e096e946540ab4e,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,12,12,0,1,1,0,6,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,13,12,1,13,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-002270,CFG731_6b36d25fda044bf5,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,12,12,0,1,1,0,6,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,13,12,1,13,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
RFQ731-002270,CFG731_30afbdc3788648cc,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,69.0,12,12,0,1,1,0,6,True,True,0.0,0.5,0.0,0.0,0.4301470588235294,DERIVED,MODERATE,1,13,12,1,13,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002270,CFG731_e9d0b2e8adb3aa6d,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,69.0,12,12,0,1,1,0,6,True,True,0.0,0.5,0.0,0.0,0.4301470588235294,DERIVED,MODERATE,1,13,12,1,13,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-002270,CFG731_e116a79dd463fd7e,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,68.8,12,12,0,1,1,0,6,True,True,0.0,0.5,0.0,0.0,0.426470588235294,DERIVED,MODERATE,1,13,12,1,13,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,NOVALUE,NOVALUE
RFQ731-002270,CFG731_f693af423cd0a85a,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.4,12,12,0,1,1,0,6,True,True,0.0,0.5,0.0,0.0,0.3639705882352942,DERIVED,MODERATE,1,13,12,1,13,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002270,CFG731_256f254632c47939,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,2,2,55.0,12,12,0,1,1,0,6,True,True,0.0,0.0,0.0,0.0,0.1727941176470588,DERIVED,MODERATE,1,13,12,1,13,G,GP,ST,1,1,A,2,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,1,NOVALUE,NOVALUE
RFQ731-002270,CFG731_8f09aec272635dca,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,2,2,55.0,12,12,0,1,1,0,6,True,True,0.0,0.0,0.0,0.0,0.1727941176470588,DERIVED,MODERATE,1,13,12,1,13,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,1,NOVALUE,NOVALUE
RFQ731-002270,CFG731_aacf790c5259123d,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,LOW,0,2,2,53.4,12,12,0,1,1,0,6,True,True,0.0,0.0,0.0,0.0,0.1433823529411764,DERIVED,MODERATE,1,13,12,1,13,G,GP,ST,1,1,A,2,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
RFQ731-002271,CFG731_f97e51d1da57d99f,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,3,3,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,11,3,14,F,GP,ST,4,1,F,2,MN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002271,CFG731_8eb1a4c3831aebc6,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,3,3,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,11,3,14,F,GP,ST,4,1,F,2,MN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002271,CFG731_fd10dd35c97df399,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.5,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.3658088235294117,DERIVED,MODERATE,1,14,11,3,14,F,GP,ST,4,1,F,2,MN,HS,CS1,NOVALUE,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002271,CFG731_ebb861c404a79d91,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,65.5,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.3658088235294117,DERIVED,MODERATE,1,14,11,3,14,F,GP,ST,4,1,F,2,MN,HS,CS1,IS1,TT1,NOVALUE,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002272,CFG731_f97e51d1da57d99f,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,13,13,0,3,3,0,3,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,16,13,3,16,F,GP,ST,4,1,F,2,MN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002273,CFG731_fcc72e9951376cf3,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,9,9,0,6,6,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,9,6,15,G,ST,ST,1,2,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H
RFQ731-002273,CFG731_dabfe16503f243e3,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,9,9,0,6,6,0,4,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,15,9,6,15,G,ST,ST,1,2,N,N,NN,HS,NOVALUE,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,H
RFQ731-002274,CFG731_62d0f0f6bab9bdcb,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,9,9,0,3,3,0,7,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,MODERATE,2,12,9,3,12,F,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002274,CFG731_337790e6bbcf15f4,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,9,9,0,3,3,0,7,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,DERIVED,MODERATE,2,12,9,3,12,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002274,CFG731_809af1b5bbfb38fb,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,9,9,0,3,3,0,7,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,DERIVED,MODERATE,2,12,9,3,12,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002274,CFG731_631dadb7c0c7adf5,TRAIN,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,9,9,0,3,3,0,7,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,DERIVED,MODERATE,2,12,9,3,12,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
RFQ731-002274,CFG731_de32c30417f0baf1,TRAIN,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,9,9,0,3,3,0,7,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,DERIVED,MODERATE,2,12,9,3,12,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-002274,CFG731_9e1cb28372f6bf0e,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,9,9,0,3,3,0,7,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,MODERATE,2,12,9,3,12,F,GP,ST,1,1,N,N,NN,NN,CS1,IS1,NOVALUE,NOVALUE,MP1,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002274,CFG731_ee2238f976bbbb50,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,STRONG,0,1,2,70.0,9,9,0,3,3,0,7,True,True,0.0,0.5,0.0,0.0,0.4485294117647058,DERIVED,MODERATE,2,12,9,3,12,F,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-002274,CFG731_2322a268d0a898f9,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,64.4,9,9,0,3,3,0,7,True,True,0.0,0.5,0.0,0.0,0.3455882352941177,DERIVED,MODERATE,2,12,9,3,12,F,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,1,NOVALUE
RFQ731-002274,CFG731_34e092c266a308aa,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,64.4,9,9,0,3,3,0,7,True,True,0.0,0.5,0.0,0.0,0.3455882352941177,DERIVED,MODERATE,2,12,9,3,12,F,GP,ST,1,1,N,N,NN,NN,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,NOVALUE,NOVALUE,NOVALUE
RFQ731-002274,CFG731_7b9680fed3d10056,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,2,2,55.0,9,9,0,3,3,0,7,True,True,0.0,0.0,0.0,0.0,0.1727941176470588,DERIVED,MODERATE,2,12,9,3,12,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,TT1,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-002274,CFG731_631ccc0b317dc962,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,2,2,55.0,9,9,0,3,3,0,7,True,True,0.0,0.0,0.0,0.0,0.1727941176470588,DERIVED,MODERATE,2,12,9,3,12,F,GP,ST,1,1,N,N,NN,NN,CS1,NOVALUE,NOVALUE,NOVALUE,MP1,FWI,NOVALUE,NOVALUE,NOVALUE,NOVALUE
RFQ731-002275,CFG731_7f5bfa7b21e81359,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,15,15,0,0,0,0,4,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,15,15,0,15,G,ST,ST,1,1,A,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N
RFQ731-002275,CFG731_49cd4cbef1081333,TRAIN,0,DERIVED,DEPENDENCY_TWO_CHARACTERISTIC,VERY_STRONG,0,1,2,98.2,15,15,0,0,0,0,4,True,True,0.0,0.5,0.0,0.0,0.9669117647058824,DERIVED,VERY_STRONG,1,15,15,0,15,G,ST,ST,1,1,A,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,NOVALUE,1,NOVALUE,1,N
RFQ731-002276,CFG731_b7e96d5717c40fd6,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,11,3,14,G,GP,ST,1,1,F,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-002276,CFG731_5e2afc74c0c26cfc,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,11,11,0,3,3,0,5,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,14,11,3,14,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-002276,CFG731_1642db5c21ada469,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.6,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.3125,DERIVED,MODERATE,1,14,11,3,14,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,IS1,NOVALUE,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002276,CFG731_94be99d48ade0efb,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.6,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.3125,DERIVED,MODERATE,1,14,11,3,14,G,GP,ST,1,1,F,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002276,CFG731_61e03f690afcaa1a,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,62.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.3051470588235294,DERIVED,MODERATE,1,14,11,3,14,G,GP,ST,1,1,F,2,NN,NN,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-002276,CFG731_cb9d6c11077bd307,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,61.2,11,11,0,3,3,0,5,True,True,0.0,0.5,0.0,0.0,0.286764705882353,DERIVED,MODERATE,1,14,11,3,14,G,GP,ST,1,1,F,2,NN,NN,CS1,IS1,NOVALUE,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-002277,CFG731_b4987f1c95e91d0d,TEST,1,OBSERVED,REAL_OBSERVED,OBSERVED,7,0,0,100.0,11,11,0,3,3,0,5,True,True,1.0,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,11,3,14,F,GP,ST,1,1,A,2,NN,NN,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002277,CFG731_24a2c6ef94654845,TEST,0,OBSERVED,REAL_OBSERVED,OBSERVED,4,0,0,100.0,11,11,0,3,3,0,5,True,True,0.5714285714285714,1.0,1.0,1.0,1.0,DERIVED,VERY_STRONG,1,14,11,3,14,F,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,NOVALUE,1,NOVALUE
RFQ731-002277,CFG731_140a9819128d92da,TEST,0,DERIVED,ONE_CHARACTERISTIC,VERY_STRONG,0,1,1,94.0,11,11,0,3,3,0,5,True,True,0.0,0.5,0.5,0.0,0.8897058823529411,DERIVED,VERY_STRONG,1,14,11,3,14,F,GP,ST,1,1,A,2,NN,NN,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,NOVALUE,NOVALUE,1,NOVALUE
RFQ731-002278,CFG731_1d7625425d9a9146,TRAIN,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,10,10,0,5,5,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,15,10,5,15,G,GP,ST,1,1,K,2,NN,HS,CS1,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-002278,CFG731_7308ee8503151ef3,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,10,10,0,5,5,0,4,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,15,10,5,15,G,GP,ST,1,1,K,2,NN,HS,CS1,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-002278,CFG731_9a88481e80177d0c,TRAIN,0,OBSERVED,REAL_OBSERVED,OBSERVED,1,0,0,100.0,10,10,0,5,5,0,4,True,True,0.1428571428571428,1.0,1.0,1.0,1.0,DERIVED,MODERATE,1,15,10,5,15,G,GP,ST,1,1,K,2,NN,HS,NOVALUE,IS1,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-002278,CFG731_d19d1ea3b97eb177,TRAIN,0,DERIVED,TWO_CHARACTERISTIC,MODERATE,0,1,2,63.2,10,10,0,5,5,0,4,True,True,0.0,0.5,0.0,0.0,0.3235294117647059,DERIVED,MODERATE,1,15,10,5,15,G,GP,ST,1,1,K,2,NN,HS,NOVALUE,NOVALUE,TT1,MN1,NOVALUE,FWI,1,1,1,NOVALUE
RFQ731-002279,CFG731_ad0a2fd7350b6cca,VALIDATION,1,OBSERVED,REAL_OBSERVED,OBSERVED,2,0,0,100.0,13,13,0,3,3,0,3,True,True,0.2857142857142857,1.0,1.0,1.0,1.0,OBSERVED,OBSERVED,0,16,13,3,16,G,GP,ST,1,1,N,N,NN,HS,CS1,IS1,TT1,NOVALUE,MP1,FWI,1,1,1,NOVALUE
